1643,"This graceful floral print midi shirtdress is a must-have in every woman's wardrobe. The feminine design features long sleeves, shirred detailing on the bodice, and a loose fitting silhouette that will flatter your every curve. In its classic casual summer dress will be your number one pick for summer outings. Whether it's for picnics in the park, lunches by the river or rooftop cocktails, this floral number will be your go to piece. With its lightweight fabric, all over floral print and knee length design, this midi dress is also a favourite for casual date nights, BBQ’s and semi formal family gatherings. Team with wedges or sandals for the ultimate summer look."
1644,"This short bodycon dress is an easy way to look like a million bucks. It's the perfect dress for any occasion - be it work, lunch with friends or drinks at the bar on a Friday night. Featuring a wrap style bodice and midi skirt, it's one of those dresses that would see you through all your summers"
1645,"The boobtube printed maxi is a sensuous and romantic summer maxi that will give you the feeling of being in your own private paradise. Made from a lightweight fabric, this maxi is sure to keep you cool during those hot summer days. This tropical print number is a women's summer maxi dress that may look simple but it gives you the opportunity to wear it in so many ways. Pair it with your favourite sandals and some cute jewellery for a casual summer day look, or add some wedges and styling accessories for a night out with friends. There are no limits! With its sleeveless style and flowy tiered skirt, this summer dress is perfect for beach holidays, sightseeing on city breaks, lunch with friends and BBQ’s."
1646,"This Bandeau Printed Maxi is a summer essential. It's lightweight, airy and easy to wear. You will love the comfort of this maxi. It's a perfect pick for your next summer vacation! Featuring a colourful tropical printed pattern, it is perfect for any occasion this season, whether it's for beach holidays, sightseeing on city breaks, lunch with friends and BBQ’s, this sleeveless summer dress is the one for you. With its lightweight fabric, this maxi is sure to keep you cool during those hot summer days. Team with your favourite sandals for a gorgeous summer look, or jazz it up with wedges for an evening soiree."
1647,"The cut-out bodycon mini from City Goddess is an amazing bodycon mini dress that is perfect for any occasion. This eye-catching sleeveless dress features a v-neckline with a sexy cut-out design. This blue bodycon mini dress is the perfect party dress. It will easily take you from a day event to an evening out just with a switch of accessories! This dress is bound to make heads turn, so be sure to wear it with confidence. The cut-out design of this bodycon mini dress makes it more attractive and stylish making it a perfect choice for club nights out with friends, cocktail parties, birthdays and even beach holidays."
1648,"Every girl needs that perfect figure flattering dress, and Goddiva has the ultimate bodycon dress for you. This open back puffed sleeve lace top mini dress is the party dress of the season. With its keyhole cut-out bust feature and an open back, and puffed shoulder detailing, this dress will be your go-to dress for every occasion. Whether it's for a date night, wedding guest, nights out with friends or a party, this is the perfect fit for the occasion. this short dress is a great pick for any event, any season. Its lace finishing brings a romantic feel to this all rounded evening party essential."
1649,"This floral print wrap midi is the perfect dress for any occasion! With its gorgeous floral print, flowy fit, and easy tie waist you can wear it to any event or occasion. The dress features a v-neckline, sleeveless design, wrap style, and a stunning floral pattern throughout. A perfect look to wear on any casual occasion this summer! In its gorgeous colour decorated with pink/yellow floral design, this short summer dress is perfect for wedding guests, summer holidays, dinner dates, BBQ’s and garden parties. This flowy dress is perfect, it's flowy and comfortable with a beautiful floral print that adds interest to your outfit. It's the ultimate party dress for summer!"
1650,"The Halter Neck Printed Maxi dress from City Goddess is a wardrobe essential. Its maxi length, sleeveless, halter neck style, open back and summer color make it perfect for any occasion. Its cool color, teamed with red and off white detailing makes this long dress a hit for your summer days out. The open back makes it ideal for showing off some skin and the relaxed fit will keep you feeling cool and comfortable whatever the weather, this summer dress is even perfect for the beach or a casual lunch on the weekend. Pair it with your favourite sandals or wedges and you're ready to go!"
1651,"Goddiva Halter Neck Printed Midi is a casual summer dress printed to perfection. This whimsical print shows off your playful side and adds charm to any occasion. This dress is so comfortable and flattering! It's perfect for summer holidays, dinner dates, cocktails with the girls and garden parties. With its colour teamed with a paisley print, this dress will take your summer glam higher than it's ever been before. A midi dress that's perfect for summer days, this stylish frock features a halter neckline and an open back. It's a breeze to wear with its relaxed silhouette and easy pullover styling. Pair it with bold bracelets and wedges for an eye-catching look."
1652,"This cut out long sleeve bodycon mini is a gorgeous dress that is perfect for all your special occasions this season. You will catch everyone's attention with this stunningly designed dress. The colour of the dress looks amazing on every skin tone and matches well with any kind of accessories. Wear it on a party, club night, cocktail, holiday or a romantic date to look sexy and catch everyone's attention. This long sleeve figure hugging mini is a must in your closet! This sexy LBD number will show off your curves. Wear it with some high-heeled shoes for a night out on the town."
1653,"This simple and elegant style is a must have for your next holiday or special occasion. Featuring flutter sleeves, high neckline and all over floral print, this trendy midi dress is the perfect choice for any summer outing. The floral print teamed with a classic wrap style has a gorgeous silhouette that will have you making a style statement wherever you go. Its colour paired with a classic summer floral print makes this short dress the perfect pick for holidays in the sun, garden parties, wedding guests, BBQ’s and even date nights. Make sure you add this style to your closet today!"
1654,"Dress for all your special occasions in this sexy high neck drawstring party dress. The high neck is perfect for a night out on the town with friends, birthdays, date nights and of course clubs, while the long sleeves will keep you warm enough on those cooler nights. This dress has a simple yet sophisticated look which is the perfect pick to show off your sensational figure. This dress is the perfect pick for date nights, club nights, wedding guests and birthday parties. Team with your fave heels and jewellery and get ready to strut your stuff all night long."
1655,"Crafted with love this Shirred Floral Shirt Dress is the dress you need this summer for all your occasions. This pretty dress is perfect for date nights, summer holidays and wedding guest outfits. Its all over floral print, teamed with a shirt like top and shirred skirt makes this a dress you can wear from the office to the bar. In its stunning color, this short summer shirt dress will never fail you. With its long sleeves and floral print it will make any outfit look effortlessly chic. It's simple to style this dress from day to night by simply switching up accessories. Add a little sparkle with your party shoes and accessories!"
